RSC ID,Name,Team,Day,Game #,Points,Goals,Assists,Saves,Shots,Team Against,Tier,FF Games,Wins,Losses,Points Against,Goals Against,Assists Against,Saves Against,Shots Against,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,OPPG,OGPG,OAPG,OSvPG,OShPG,OPAPG,OGAPG,OAAPG,OSvAPG,OShAPG,Goals On Field,Points Ratio,Goals Ratio,Assists Ratio,Saves Ratio,Shots Ratio
RSC000697,Dolphino,Radishes,14,4,260,0,0,2,1,Urcuchillay,Premier,,,1,398,0.6666666667,0.6666666667,2,2.666666667,329.804878,0.7804878049,0.3414634146,1.390243902,2.414634146,352.2926829,0.7154471545,0.5365853659,1.382113821,3.089430894,401.9264843,0.8280528956,0.6015139079,1.74624715,2.789858641,404.3793221,0.9784222526,0.7851953184,1.495288038,3.120942392,1,0.7889447236,0.5,0.5,0.6666666667,0.875
RSC005917,GAVALANCHE,Radishes,14,4,414,1,0,2,4,Urcuchillay,Premier,,,1,398,0.6666666667,0.6666666667,2,2.666666667,375.9642857,0.6964285714,0.4821428571,1.821428571,2.696428571,358.297619,0.744047619,0.5892857143,1.404761905,3.083333333,401.9264843,0.8280528956,0.6015139079,1.74624715,2.789858641,404.3793221,0.9784222526,0.7851953184,1.495288038,3.120942392,1,0.7889447236,0.5,0.5,0.6666666667,0.875
RSC000931,Danger,Urcuchillay,14,4,414,0,1,3,3,Radishes,Premier,,1,,314,0.3333333333,0.3333333333,1.333333333,2.333333333,470.0465116,1.046511628,0.8139534884,1.906976744,3.186046512,406.1395349,0.9689922481,0.7751937984,1.534883721,3.093023256,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,2,1.267515924,2,2,1.5,1.142857143
RSC000618,Taelo,Urcuchillay,14,4,457,1,1,2,4,Radishes,Premier,,1,,314,0.3333333333,0.3333333333,1.333333333,2.333333333,386.88,0.82,0.52,1.92,2.86,401.42,0.9466666667,0.7666666667,1.5,3.093333333,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,2,1.267515924,2,2,1.5,1.142857143
RSC000381,Noriko,Urcuchillay,14,4,323,1,0,1,1,Radishes,Premier,,1,,314,0.3333333333,0.3333333333,1.333333333,2.333333333,348.8529412,0.6176470588,0.4705882353,1.411764706,2.323529412,405.5784314,1.019607843,0.8137254902,1.450980392,3.176470588,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,2,1.267515924,2,2,1.5,1.142857143
RSC006453,Swift,Scooters,1,1,391,1,0,3,2,Eggplants,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,2,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,1,1,154,0,0,0,1,Heinous Henchmen,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,0,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,1,1,245,0,0,1,3,Heinous Henchmen,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,0,,,,,
RSC006453,Swift,Scooters,1,1,426,1,1,1,2,Eggplants,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,2,,,,,
RSC006453,Swift,Scooters,1,1,184,0,1,0,1,Eggplants,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,2,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,1,1,218,0,1,0,1,Heinous Henchmen,Premier,,1,,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,0,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,1,2,209,0,0,1,0,Heinous Henchmen,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,0,,,,,
RSC006453,Swift,Scooters,1,2,253,0,0,2,0,Eggplants,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,0,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,2,1,339,0,1,3,0,Huacayas,Premier,,1,,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,0,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,2,1,160,0,0,0,4,Huacayas,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,0,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,2,1,213,0,0,1,1,Huacayas,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,0,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,2,2,358,0,0,4,2,Huacayas,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,0,,,,,
RSC006453,Swift,Scooters,2,1,182,0,0,0,2,Stagnant Snails,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,2,1,284,0,1,1,2,Stagnant Snails,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,2,1,478,1,0,2,2,Stagnant Snails,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,2,2,471,2,0,1,6,Stagnant Snails,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,2,,,,,
RSC006453,Swift,Scooters,3,1,327,0,2,2,2,Feta Forgers,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,5,,,,,
RSC006453,Swift,Scooters,3,1,627,3,1,1,5,Feta Forgers,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,5,,,,,
RSC006453,Swift,Scooters,3,1,495,2,0,1,5,Feta Forgers,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,5,,,,,
RSC006453,Swift,Scooters,3,2,581,2,1,1,6,Feta Forgers,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,2,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,4,1,535,0,1,4,2,Crash Tompactors,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,4,1,303,0,1,1,2,Glacier Mint,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,0,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,4,1,350,1,1,0,3,Crash Tompactors,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,4,1,340,0,2,1,3,Glacier Mint,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,0,,,,,
RSC006453,Swift,Scooters,4,1,251,0,0,2,2,Glacier Mint,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,0,,,,,
RSC006453,Swift,Scooters,4,2,334,0,0,3,0,Glacier Mint,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,0,,,,,
RSC006453,Swift,Scooters,5,1,82,0,0,0,0,Chimaeras,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,5,1,204,0,1,1,1,Eggplants,Premier,,1,,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,2,,,,,
RSC006453,Swift,Scooters,5,1,223,0,0,2,3,Chimaeras,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,5,1,220,1,0,1,2,Chimaeras,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,5,1,274,0,1,0,2,Eggplants,Premier,,1,,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,2,,,,,
RSC006453,Swift,Scooters,5,2,518,2,0,2,5,Chimaeras,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,2,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,5,1,417,2,0,1,3,Eggplants,Premier,,1,,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,2,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,5,2,408,2,0,1,5,Eggplants,Premier,,1,,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,2,,,,,
RSC006453,Swift,Scooters,7,1,174,0,0,0,0,Care Bears,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,0,,,,,
RSC006453,Swift,Scooters,7,1,201,0,0,1,0,Care Bears,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,0,,,,,
RSC006453,Swift,Scooters,7,1,182,0,1,0,2,Care Bears,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,0,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,7,1,390,1,1,1,3,Chimaeras,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,2,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,7,1,398,1,2,1,3,Chimaeras,Premier,,1,,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,2,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,7,1,128,0,0,0,0,Chimaeras,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,2,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,7,2,324,1,0,1,4,Chimaeras,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,7,2,364,0,1,3,1,Care Bears,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,0,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,8,1,158,0,0,1,1,Care Bears,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,8,1,154,0,0,1,2,Heinous Henchmen,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,8,1,288,0,2,1,1,Heinous Henchmen,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,8,1,356,1,0,2,4,Heinous Henchmen,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,8,1,254,0,1,0,5,Care Bears,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,1,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,8,1,316,1,0,1,1,Care Bears,Premier,,1,,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,8,2,134,0,0,1,1,Heinous Henchmen,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,0,,,,,
RSC002837,FRIKitsHOWARD,Oblivion,9,1,307,0,1,2,0,Tempests,Premier,,,1,,,,,,289.0454545,0.4090909091,0.5,1.090909091,2.045454545,,,,,,,,,,,,,,,,0,,,,,
RSC006453,Swift,Scooters,9,1,474,1,1,3,2,Basilisks,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,9,1,164,0,0,1,3,Basilisks,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,9,1,134,0,0,0,0,Basilisks,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,9,2,424,1,0,3,2,Basilisks,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,1,,,,,
RSC006453,Swift,Scooters,10,1,261,0,1,1,2,Oblivion,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,4,,,,,
RSC006453,Swift,Scooters,10,1,450,1,0,3,2,Oblivion,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,4,,,,,
RSC006453,Swift,Scooters,10,1,593,3,0,2,3,Oblivion,Premier,,,1,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,4,,,,,
RSC006453,Swift,Scooters,10,2,628,2,0,4,2,Oblivion,Premier,,1,,,,,,,331.9722222,0.6666666667,0.4444444444,1.472222222,2.194444444,,,,,,,,,,,,,,,,2,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
